job_link,platform,job_title,location,job_employment_type,job_maturity,job_min_salary,job_max_salary,job_salary_period,job_description,employer_name,employer_rating
https://www.indeed.com/viewjob?jk=c605d0e9d1d6514d,Indeed,Senior Software Engineer (Data),London SE1 2LH,Full-Time,13 days ago,,,,Open link to read requirements.,Uswitch.com,
https://www.indeed.com/viewjob?jk=3e52228f04c2a693,Indeed,Senior Analytics Implementation Engineer,London,Full-Time,12 days ago,,,,"In a nutshell, we’re all about making the world of wine a better place. We fund and source directly from independent winemakers to bring customers better quality wine for a better price. No thirsty middlemen as far as the eye can see.

 It’s a different way of doing things, sure. But it works. We’re one of the UK’s favourite wine clubs, shipping over 1 million (!) cases a year to curious wine lovers. And with an ambitious road ahead, we’ve got no plans on plugging the cork on growth.

 Our global team (we have offices in the US and Australia, too) is entrepreneurial by nature, obsessive about customer experience and driven by performance. All things that make Naked a great place to grow both personally and professionally. And yes, we like wine. A lot.

 It takes a village to be Naked. That’s why we’re always on the lookout for eager talent to join the club. And now, our team is looking for a Senior Analytics Implementation Engineer to join the fun.

 In this role, you will own the end-to-end web analytics tracking stack across multiple markets. From data layer architecture through to QA, post-deployment monitoring, and business adoption, you’ll ensure our digital properties deliver accurate, actionable data across the Google ecosystem and connected platforms. This is a hands-on technical role for someone who combines deep GA4 and GTM expertise with a rigorous approach to data quality, and the communication skills needed to embed analytics into day-to-day decision-making.

 So if you’re keen to help us take the guesswork out of enjoying great wine (that’s what we’re passionate about), there’s a Naked welcome pack with your name on it. Together, we’ll take Naked Wines to the next level – and share our not-so-well-kept secret with the world.

 

  Location & Flexible Working: London or Norwich Office Hybrid Role (1 day a week in the office).


   Requirements
 

 
What you'll do
 
   Web Tracking Stack Ownership: Act as the single technical authority for tag firing, event delivery, and the dataLayer contract across GA4, Amplitude, and client/server-side Google Tag Manager (GTM).
   Signal Engineering: Maintain and optimise server-side conversion APIs (Meta CAPI, Google Enhanced Conversions, TikTok Events API), driving high Event Match Quality (EMQ) scores and hardening identifier coverage to supercharge our paid media performance.
   Architecture & Schema Design: Architect, document, and implement structured dataLayer schemas and author precise technical specifications for our front-end development teams.
   Warehouse Integration: Partner with Data Engineering on the pipeline from GA4 BigQuery export into our downstream data warehouse, preserving event-level fidelity for unified reporting.
   Data Quality Agenda: Define data standards, build automated validation frameworks and anomaly alerting, and lead investigations into cross-tool discrepancies.
   Platform Enablement: Drive the adoption of our web analytics platform across Naked Wines. Run role-specific training, build self-serve documentation, and empower teams to become confident, independent operators.
   Cross-Functional Support: Support the broader analytics engineering function across the full stack—from the browser tracking event down to the data warehouse and semantic layer.

  What you'll bring 
 
  Technical Core: Proven experience in a technical digital analytics or implementation engineering role, with deep, hands-on mastery of GA4 and GTM (both client-side and server-side).
  Data Layer & Architecture Expertise: A strong understanding of dataLayer design, event-driven tracking patterns, and translating complex business requirements into clean event schemas.
  E-commerce & Platform Context: Hands-on experience implementing analytics within a Shopify Plus environment, including navigating its dataLayer, theme architecture, and checkout tracking constraints.
  Data & Analytics Skills: Competency with BigQuery, specifically writing SQL to validate, transform, and reconcile raw event-level data from the GA4 BigQuery export schema.
  Debugging & Tooling: Elite debugging skills using GA Debugger, Tag Assistant, and Chrome DevTools to root-cause tracking gaps.
  Collaborative Communication: Exceptional stakeholder management skills with the ability to explain technical tracking, privacy, and attribution concepts simply to commercial and marketing teams.
  Bonus Points: Familiarity with HTML/CSS, front-end development practices, or exposure to Looker and advanced data visualisation tools.
 
 

  And finally you live by our Naked values: 
 
  We are Naked Together - We believe that when people come together, great things get better. That is why we put people at the heart of what we do: our Angels, our Winemakers, our People and our Investors. What makes this work is trust, and we protect it diligently.
  We back independence - We believe great things happen when people are free to create and think for themselves. We pride ourselves on challenging the status quo and solving problems independently.
  We are bold - We choose courage over comfort and are not afraid to call things as they are. We dream big and take action to turn our ambition into reality - even in the face of uncertainty.
  We care about our craft - We have a passion for our craft and strive for excellence in everything we do. We hone our craft continuously and keep on finding ways to do things better.
  We choose what’s right - We do right to our people, our planet and our products, and believe everyone can make a difference. We accept the inevitable trade-offs that come with doing the right thing.
 
 

    Recruitment Process

   First Interview > Task & Task Presentation > Final Interview


   Benefits
 

   As part of the Naked family, we want you to know we've got your back. Here are a few of the perks you'll enjoy when you join the team…

 
  A competitive salary of £60-75k pa plus annual bonus opportunity
  Personal Healthcare
 
 
  26 days holiday and bank holidays (you can buy or sell holiday too)
  A £300 annual personal development budget - we're passionate about supporting people to follow their dreams inside or outside of Naked
  £450 every year to treat yourself to some of our delicious wines...all in the name of research, of course
  We want to do our bit for the community and give everyone paid leave to volunteer
  We have wellbeing support and access to mindfulness resources
  Enhanced parental leave
  We like to surprise and delight you with lovely thoughtful gifts including Naked Wine and lots more...
 
 

  Equal Opportunities

 At Naked Wines, we recognise the value of diversity and inclusivity in fostering a truly remarkable experience for all our winemakers and customers. Our commitment extends beyond wine to building a workforce that reflects the wide array of perspectives and experiences found across the UK. We believe that embracing diversity in our teams enables us to provide exceptional service and innovation.We are dedicated to ensuring all our employees are treated fairly and equitably at work, with a strong commitment to promoting equity in both physical and mental health for everyone. To achieve this, Naked Wines encourages applications from individuals of disadvantaged socio-economic backgrounds, disabled persons, LGBTQ+ community members, Black, Asian and Minority Ethnic backgrounds, and those with lived experiences of discrimination.

Accessibility and Adjustments


   Naked Wines is committed to providing reasonable adjustments throughout our recruitment process. We strive to be as accommodating as possible to ensure all candidates can participate fully. If you have specific requirements or need adjustments at any stage of the application or interview process, please do not hesitate to get in touch. In your application, feel free to indicate your preferred pronouns (for example - she/her/hers, he/him/his, they/them/theirs, etc)to help us better address and respect your identity throughout the process.",Naked Wines,
https://www.indeed.com/viewjob?jk=ac56dc91e06067f7,Indeed,Client Success Ops & Tooling Engineer,London,Full-Time,11 days ago,,,,"About JustPark 
 JustPark is the premier partner offering both B2B solutions for destinations and B2C services for drivers, giving us the best of both worlds. We simplify the entire parking experience. From venues and local government to private driveways, our platform makes it simple for drivers to find, book, and pay for parking—while empowering our operating partners to deliver exceptional parking experiences.

 We’ve always believed parking should be easier—from end to end. That’s why we, two trailblazing companies—ParkHub and JustPark—have come together to make that vision a reality.

 ParkHub revolutionized event parking in the US, optimizing venue operations for a smoother, stress-free experience. JustPark transformed parking in the UK, turning the hunt for a spot into a simple, seamless task.

 Now, as one unified company, we’re combining expertise to offer a full-service, frictionless parking solution for both businesses and consumers.
 About the Role 
 The Client Success Ops & Tooling Engineer will own the operational backbone of our CS organisation: building processes/playbooks, configuring our core toolstack, and, using modern AI tooling to build internal solutions for the team.

 This isn't a system admin role. We want someone who understands customer success from the inside — who knows what a renewal cycle actually looks like, what makes a QBR useful, where CSMs lose time — and can translate that into systems and workflows that deliver better results for our clients and our business.

 This role is based in our London office, and will work with teams across the US and UK.
 What You’ll Do 
  Process & Enablement

 
  Partner with Ops leadership to design, document, and continuously improve processes — from onboarding playbooks to renewal workflows and escalation paths
  Build and maintain a library of templates, email sequences, call frameworks, and internal guides
  Run onboarding and ongoing training for CS team members across UK and US markets
 
 

  Core Systems & Tooling

 
  Planhat is our primary tooling for the success team
  
   
    Own day-to-day administration, including segment logic, health scores, automation rules, computed fields, and dashboards
    Create and continuously improve complex and custom integrations
   
  Maintain and improve our BigQuery, Salesforce and Zendesk integrations, working with relevant platform admins where necessary
  Contribute to reporting dashboards (Tableau & Claude) which surface success data for executive leadership
  Manage data integrity across platforms
 
 

  AI-enabled Builder

 
  Use AI (Claude Code, Replit, etc) to build solutions which solve CS pain points and increase efficiency
  
   
    Internal-facing tooling; scalable tools for tracking, workflows, reporting, etc
    AI skills/similar for the success team to improve speed and quality
    AI agents to handle routine client enquiries and automate repetitive tasks
   
  Collaborate with the product and engineering team to share insights that inform feature development, and to integrate success tooling with core products.
 
 
 What Success Looks Like 
  30 days

 
  Established relationships with success/ops teams in both US and UK
  Reviewed Planhat implementation and agreed action plan for improvement & uptake
  BigQuery client data reliably surfacing in Planhat
  Developed or improved at least one process
 
 

  60 days

 
  Implemented 4 or more workflows in Planhat, including at least one which uses client data from BigQuery
  Established a library of playbooks and templates with initial assets created and a prioritised list of assets to produce
  Published at least 2 internal tools or agents which delivering measurable improvements
 
 

  90 days

 
  Planhat is clean, well-structured and trusted by the team (the action plan from first 30 days has been delivered)
  Established cadence of continuous improvement for Planhat, playbooks, templates, etc Supporting multiple members of the broader US and UK team to build and iterate on internal tools and agents
 
 

 
Requirements
 

 
Must Have
 
  5+ years of experience client success, account management, revenue operations or similar role - you must understand the domain
  Hands on experience as an admin for Planhat, Salesforce or comparable platforms (not just user familiarity)
  Strong process design instincts. Able to map a workflow, identify failure points, and build something that scales
  Technical fluency to read API specs, review logs and write basic SQL/python/similar scripts
  Clear written communication, you'll be writing playbooks, training materials, and process docs that others will actually use
  Excellent interpersonal skills with the ability to communicate clearly and credibly across teams and levels
  Strong organizational skills, able to work independently and take ownership of assigned tasks in a fast paced environment
  Nice-to-have (technical) 
 
  Experience using ChatGPT Codex, Claude Code or similar to ship working solutions (this may be in personal projects)
  Experience as an admin for Jira, Zendesk, Asana or other similar tooling
  Experience building reports/dashboards with Tableau, PowerBI or similar tooling
  Nice-to-have (background) 
 
  Experience in start-up and/or scale-up businesses
  Experience working with teams and/or clients across multiple time zones
  Experience working in B2B2C environments involving both B2B clients and end-users where the commercial model is partly driven by end-user transactions
  Background in parking technology, mobility, event management or venue operations
 
 
 You're Probably a Good Fit If… 
 
  You enjoy working across a wide range of tools and domains
  You are passionate about process optimisation
  You are excited about using AI-development tools to ship working solutions quickly
 
 
 Benefits
 

    Recharge your batteries

 
  Generous holiday policy: 25 days + bank holidays + managers can grant up to 5 extra days for high performance (total of 38 days a year)
  Free lunch on all office days via Feedr with daily meal choice
  Free snacks & drinks on all office days
 
 

  Investment in you and your wellbeing

 
  Private Medical Insurance with Vitality
  Life assurance through YuLife
  £25 credit for eye tests per year
  Free O2 concert tickets through our partnership with the O2
 
 

  Simplifying journeys so you can breathe easier

 
  £50 parking credit per month via JustPark
  Cycle-to-work salary sacrifice scheme
  EV salary sacrifice car scheme via Octopus Energy
 
 

  We look out for your family

 
  Enhanced parental leave with 6-months enhanced maternity leave and 4 weeks fully-paid paternity leave
  Help finding great childcare with funded hours via Koru Kids
 
 

  Look after the pennies

 
  Competitive pension offering with standard and salary sacrifice options
 
 

  Success is best when it's shared

 
  Quarterly away days with the whole UK team
  Quarterly team social budget
  Social activities and celebrations on our gorgeous rooftop in King's Cross",JustPark,
https://www.indeed.com/viewjob?jk=f2f0cc8af0eb2009,Indeed,Senior Data Engineer,London,Full-Time,6 days ago,,,,Open link to read requirements.,Simple Machines,
https://www.indeed.com/viewjob?jk=5ffd0463e89211e6,Indeed,Sales Engineer,London,Full-Time,7 days ago,,,,Open link to read requirements.,Alteryx,
https://www.indeed.com/viewjob?jk=e10fb8697a51562a,Indeed,Senior GCP Data Engineer,New Malden KT3 4HG,Full-Time,12 days ago,,,,Open link to read requirements.,Homeprotect,
https://www.indeed.com/viewjob?jk=5c6f7a8ca1563dba,Indeed,Founding Data Engineer,London,Full-Time,7 days ago,,,,Open link to read requirements.,Plain,
https://www.indeed.com/viewjob?jk=93acdebf50323ef8,Indeed,Lead Analytics Engineer,London,Full-Time,7 days ago,,,,Open link to read requirements.,GetGround,
https://www.indeed.com/viewjob?jk=03639798188ed4a2,Indeed,"Senior Analyst, Commercial & Analytics",London,Full-Time,12 days ago,,,,Open link to read requirements.,Angi,
https://www.indeed.com/viewjob?jk=bb4eedd048d18a68,Indeed,"AI/ML Engineer, Contract",London,Full-Time,7 days ago,,,,Open link to read requirements.,66degrees,
https://www.indeed.com/viewjob?jk=67f2d07f652d2d52,Indeed,Senior Data Engineer,London,Full-Time,9 days ago,,,,Open link to read requirements.,Hack The Box,
https://www.indeed.com/viewjob?jk=7c63fc5d6e057b02,Indeed,AI Adoption & Preparedness Analyst,London,Full-Time,13 days ago,,,,Open link to read requirements.,"Department for Science, Innovation & Technology",
https://www.indeed.com/viewjob?jk=1719f9142ff30a6a,Indeed,Planning and Analysis Data Modeler - Senior Associate,London E14 5JP,Full-Time,12 days ago,,,,Open link to read requirements.,JPMorganChase,
https://www.indeed.com/viewjob?jk=f3324e49bb12980e,Indeed,"Worldwide Specialist Solutions Architect – Database, Data & AI Specialist",London,Full-Time,5 days ago,,,,Open link to read requirements.,AWS EMEA SARL (UK Branch),
https://www.indeed.com/viewjob?jk=969a40c64ec8754b,Indeed,"Data Quality Specialist - German, AGI Data Services - G T Quality",London,Full-Time,11 days ago,,,,Open link to read requirements.,Evi Technologies Limited - C67,
https://www.indeed.com/viewjob?jk=36ca87b05ac6c5a1,Indeed,Performance and Modelling Analyst,London SE6,Full-Time,11 days ago,,,,Open link to read requirements.,Lewisham and Greenwich NHS Trust,
https://www.indeed.com/viewjob?jk=596da4fb08c26b74,Indeed,Senior Data Platform Owner,St Albans AL1 5HE,Full-Time,4 days ago,,,,Open link to read requirements.,Costa Limited,
https://www.indeed.com/viewjob?jk=663686dbbf1b9a63,Indeed,Deputy Director - Materials Analyst,London,Full-Time,14 days ago,,,,"Details
  
   Reference number
   
    462423
   
  
  
   Salary
   
    £81,000 - £117,800
   
  
  
   
    A Civil Service Pension with an employer contribution of 28.97%
   
  
  
   GBP
  
  
   Job grade
   
    
     SCS Pay Band 1
    
   
  
  
    Contract type
   
    Permanent
   
  
  
    Business area
   
    DBT - BG - Sustainability and Infrastructure
   
  
  
    Type of role
   
    Analytical 
    

     International Trade 
    

     Senior leadership
   
  
  
    Working pattern
   
    Flexible working, Full-time
   
  
  
    Number of jobs available
   
    1
   
  
 
 
  
   Contents
  
  
   
    Location
    About the job
    Benefits
    Things you need to know
    Apply and further information
   
  
  
    Location
  
  
   
    London, Darlington, Salford, Birmingham, Cardiff, Edinburgh, Belfast.
   
  
  
    About the job
  
  
    Job summary
   
    The Materials directorate works to ensure the UK has internationally competitive construction and rail sectors, and resilient supply chains for strategically important materials and products such as chemicals, steel, aluminium, critical minerals, glass, ceramics, cement, and other construction products. This supports economic prosperity, national security, and the net zero transition.

    Within this directorate, the Steel and Services Analysis team is a multidisciplinary analytical team, leading a high-profile and influential programme of analysis that shapes the work of several directorates within Business Group.

    The Steel and Services Analysis Team plays a leading role in advising Ministers on key decisions relating to the steel industry, including major spending decisions and trade policy, as well as the wider services industry, infrastructure and technology, and responses to economic shocks.

    This embedded analysis team builds strong relationships with steel policy leads, contributing to policy development from inception. The team draws on a wealth of technical analytical skills and wide-ranging sector expertise to deliver evidence-driven insights that shape the Directorates priorities.


   
  
  

  
   Job description
   
    
     
      This is a senior leadership role, supporting the Governments growth agenda. The role holders key objectives are to:

      
       Provide inspiring and inclusive leadership for a multidisciplinary team of around 20 analysts, including statisticians, social researchers and economists. This includes direct line management for two Grade 6 analysts. Create a motivating working environment while prioritising competing demands on the teams resources.
       Work on high-level strategic issues, providing evidence-based analysis to help senior stakeholders, such as Ministers and Directors, to make sound investment decisions that support businesses and the economy.
       Lead teams to provide analysis of the sectoral implications of free trade agreements and other aspects of trade policy.
       Work across government to ensure that analysis, evidence and an understanding of business priorities are highly influential in developing UK policy positions on steel and services.
       Develop capability within the team to deliver innovative and cutting-edge analytical approaches to support policy development, including the use of modelling and AI.
       Make an active contribution to the culture and corporate life of the Materials Directorate as part of its SLT, and as SCS champion for some of its corporate workstreams.
       Play an active role in the cross-cutting Analytical Leadership Team (ALT) of all senior analysts in DBT, helping to build analytical community and capability, strengthen external engagement on analysis, innovate new analytical techniques, and ensure the analytical function supports high-quality policy delivery across DBT.
       The postholder will be line managed by the Director of Materials and will work closely with both the Director for Steel Transactions and the Director for Analysis.
      
    
   
  
  
   Person specification
   
    To be successful in this role, you must be able to show evidence of the following essential criteria:

    
     Badged member of a Government analytical profession* or be willing to be successfully badged as a GES member as part of the recruitment process (please see attachment).
     Demonstrated ability to lead and manage teams effectively, including experience leading multi-disciplinary and multi-location teams at senior levels: setting clear direction, prioritising resources and developing people to deliver analysis and advice that supports high-priority decisions.
     Demonstrated ability to influence and communicate with impact, using evidence and analysis to shape outcomes across organisational and departmental boundaries. This includes strong oral and written communication skills, with experience translating technical analysis into clear messages for non-technical audiences, including senior stakeholders such as Ministers, C-suite executives or senior officials.
     Demonstrated ability to provide intellectual leadership on analysis and working as an analyst in a complex, large-scale organisation. This includes leading a multidisciplinary team of analysts across the analytical professions and interpreting and drawing insights from a range of technical data analysis.
    
    Desirable Criteria

    
     Experience in leading Value for Money assessments of high-value spending policies.
     You can be a badged member of any of the following professions: Government Operational Research Service (GORS), Government Economic Service (GES), Government Statistical Service (GSS) or Government Social Research (GSR)

    
   
  
  

  
   Benefits
  
  
   
    Alongside your salary of £81,000, Department for Business and Trade contributes £23,465 towards you being a member of the Civil Service Defined Benefit Pension scheme. Find out what benefits a Civil Service Pension provides.
   
  
  
   
    
     Learning and development tailored to your role
     An environment with flexible working options
     A culture encouraging inclusion and diversity
     A Civil Service pension with an employer contribution of 28.97%
    
   
  
  
    Things you need to know
  
  
    Artificial intelligence
   
    Artificial intelligence can be a useful tool to support your application, however, all examples and statements provided must be truthful, factually accurate and taken directly from your own experience. Where plagiarism has been identified (presenting the ideas and experiences of others, or generated by artificial intelligence, as your own) applications may be withdrawn and internal candidates may be subject to disciplinary action. Please see our candidate guidance for more information on appropriate and inappropriate use.
   
  
  
    Selection process details
   
    
      How to apply 

     Please follow the online instructions on the Civil Service Jobs website to apply for this role. Applications must be submitted no later than 23:55 on 07/06/26.

     You will be asked to upload the two documents outlined below. It is essential you add your full name to both documents:

     
      A CV setting out your career history, highlighting specific responsibilities and achievements that are relevant for this role. Please provide reasons for any gaps within the last two years.
      A Supporting Statement of around two pages of A4, providing examples of how your experience meets the essential criteria.
     
     Failure to submit both documents will mean the panel only have limited information on which to assess your application against the criteria in the person specification.

     If you encounter any issues or are unable to apply online please contact SCSRecruitment@businessandtrade.gov.uk in the first instance.

     

      Feedback will only be provided if you attend an interview or assessment.
    
   
  
  
   
    This role has a minimum assignment duration of 3 years. An assignment duration is the period of time a Senior Civil Servant is expected to remain in the same post to enable them to deliver on the agreed key business outcomes. The assignment duration also supports your career through building your depth of expertise. 
    

    

     As part of accepting this role you will be agreeing to the expected assignment duration set out above. This will not result in a contractual change to your terms and conditions. Please note this is an expectation only, it is not something which is written into your terms and conditions or indeed which the employing organisation or you are bound by. It will depend on your personal circumstances at a particular time and business needs, for example, would not preclude any absence like family friendly leave. It is nonetheless an important expectation, which is why we ask you to confirm you agree to the assignment duration set out above.
   
  
  
    Security
   
    
     Successful candidates must undergo a criminal record check.
    
   
   
    
     Successful candidates must meet the security requirements before they can be appointed. The level of security needed is security check . 
     

     

      See our vetting charter .
    
   
   
    
     People working with government assets must complete baseline personnel security standard (opens in new window) checks.
    
   
  
  
    Nationality requirements
   
    
     This job is broadly open to the following groups:

     
      UK nationals
      nationals of the Republic of Ireland
      nationals of Commonwealth countries who have the right to work in the UK
      nationals of the EU, Switzerland, Norway, Iceland or Liechtenstein and family members of those nationalities with settled or pre-settled status under the European Union Settlement Scheme (EUSS)
      nationals of the EU, Switzerland, Norway, Iceland or Liechtenstein and family members of those nationalities who have made a valid application for settled or pre-settled status under the European Union Settlement Scheme (EUSS)
      individuals with limited leave to remain or indefinite leave to remain who were eligible to apply for EUSS on or before 31 December 2020
      Turkish nationals, and certain family members of Turkish nationals, who have accrued the right to work in the Civil Service
     Further information on nationality requirements
    
   
  
  
   Working for the Civil Service
   
    
     The Civil Service Code sets out the standards of behaviour expected of civil servants. 
     

     

      We recruit by merit on the basis of fair and open competition, as outlined in the Civil Service Commission's recruitment principles .
    
   
   
    
     The Civil Service embraces diversity and promotes equal opportunities. As such, we run a Disability Confident Scheme (DCS) for candidates with disabilities who meet the minimum selection criteria.
    
   
   
    
     The Civil Service also offers a Redeployment Interview Scheme to civil servants who are at risk of redundancy, and who meet the minimum requirements for the advertised vacancy.
    
   
  
  
    Diversity and Inclusion
   
    The Civil Service is committed to attract, retain and invest in talent wherever it is found. To learn more please see the Civil Service People Plan and the Civil Service Diversity and Inclusion Strategy .
   
  
  
    Apply and further information
  
  
   
    This vacancy is part of the Great Place to Work for Veterans initiative.
   
  
  
   
    Once this job has closed, the job advert will no longer be available. You may want to save a copy for your records.
   
  
  
    Contact point for applicants
   
     Job contact : 
    
     Name : SCS Recruitment Team
     Email : scsrecruitment@businessandtrade.gov.uk
    
     Recruitment team
    
     Email : scsrecruitment@businessandtrade.gov.uk
    
   
  
  
    Further information
   
    
     Our recruitment process is underpinned by the principle of appointment on the basis of fair and open competition and appointment on merit, as outlined in the Civil Service Commissioners Recruitment Principles. If you feel your application has not been treated in accordance with these principles and you wish to make a complaint, you should in the first instance contact DBT by email at SCSRecruitment@businessandtrade.gov.uk. If you are not satisfied with the response you receive, you can contact the Civil Service Commission, which regulates all Civil Service recruitment. For further information on bringing a complaint to the Civil Service Commission please visit their web pages: Civil Service Commission Complaints",Department for Business and Trade,
https://www.indeed.com/viewjob?jk=90b6b37a9fd165b0,Indeed,Senior Business Analyst,London,Full-Time,12 days ago,,,,Open link to read requirements.,UK Health Security Agency,
https://www.indeed.com/viewjob?jk=4368b7e6b4fe7229,Indeed,Quantitative Trading & Research - Mid-Frequency Trading Strategies - Vice President / Executive Director,London E14 5JP,Full-Time,12 days ago,,,,Open link to read requirements.,JPMorganChase,
https://www.indeed.com/viewjob?jk=1fd359a0bfbafc65,Indeed,Credit Risk Data Product Owner - Vice President,London E14 5JP,Full-Time,14 days ago,,,,Open link to read requirements.,JPMorganChase,
https://www.indeed.com/viewjob?jk=d170cfd60804b23b,Indeed,"Sr. Specialist, GenAI, Frontier Models GTM",London,Full-Time,11 days ago,,,,Open link to read requirements.,AWS EMEA SARL (UK Branch),
